record_id,id,parcel,umap_x,umap_y,pca_x,pca_y,violation_type,neighborhood,year_built,property_type,date,latitude,longitude
68727,6466,1102819000,8.75421,5.6300898,0.4483029928637614,2.008329164065612,Housing Complaints,Jamaica Plain,1900.0,Residential 1-family,2024-01-29 08:45:00+00:00,42.30612959143048,-71.1076006751827
21965,51428,305149000,-2.7748747,-7.400584,0.5196512037917581,0.8015479067847032,Enforcement Violations,Boston,1880.0,Residential 1-family,2025-03-27 00:00:00+00:00,42.34854952483266,-71.06110047457797
84442,60753,2004318000,0.7870489,1.9135306,1.0068632940046047,8.318402088994722,Sanitation Requests,Roslindale,1930.0,Residential 1-family,2023-08-29 16:26:00+00:00,42.29184964022173,-71.14083078157499
33255,10926,1501087000,-11.010872,12.026765,2.9178072496748166,-2.895866728409079,Enforcement Violations,Dorchester,1912.0,Residential 3-family,2024-12-09 00:00:00+00:00,42.30140953699932,-71.06739059490172
130770,24849,1703759000,0.03438718,9.527496,3.4684331037802947,2.6005580158126183,Sanitation Requests,Mattapan,1899.0,Residential 2-family,2022-05-31 13:37:27.217000+00:00,42.27258954621635,-71.07214066884265
18381,75145,106373000,6.017114,12.681048,0.3549865625634906,-2.308124698177185,Enforcement Violations,East Boston,1900.0,Residential 3-family,2025-04-30 00:00:00+00:00,42.375529486122986,-71.0325403511451
60804,74273,1807006000,-4.998939,-12.549745,-0.1800713291343566,-2.664220330563448,Enforcement Violations,Hyde Park,1965.0,Residential 7 or more units,2024-04-17 00:00:00+00:00,42.26161960419442,-71.11198078443269
162453,62089,1102488000,-4.618128,7.3427773,1.4669430599094146,4.263054317820049,Housing Complaints,Jamaica Plain,1920.0,Residential 2-family,2021-06-16 16:52:00+00:00,42.30979958369412,-71.10205065418117
166158,19119,1404689000,8.121584,15.619955,-0.7372699867526106,-2.042908842202385,Enforcement Violations,Mattapan,1899.0,Residential 4 or more family,2021-05-02 00:00:00+00:00,42.28586957746154,-71.09533069146168
172874,30335,500897000,0.83709013,15.432343,-2.912405752458901,3.822149613350581,Enforcement Violations,Boston,1890.0,Residential 1-family,2021-02-03 00:00:00+00:00,42.34571953912677,-71.0720005060785
117460,22761,103536000,-4.58208,1.8892748,2.578362122733057,-1.5011939221492347,Enforcement Violations,East Boston,1900.0,Residential 2-family,2022-10-09 00:00:00+00:00,42.382139492423065,-71.03752034702529
143654,46533,1500637000,6.032207,-0.62953424,3.2183968410489023,-3.3397737625019923,Enforcement Violations,Dorchester,1905.0,Residential 3-family,2021-12-11 00:00:00+00:00,42.30046953514119,-71.06574059261177
107239,53960,1201779000,-7.4822874,3.8834953,2.2957451531924904,-3.2980666416695987,Enforcement Violations,Roxbury,1905.0,Residential 3-family,2023-01-24 00:00:00+00:00,42.32070956629418,-71.09068060362785
66643,86187,1202386000,-0.8137043,12.388018,6.611181508474376,-3.125765574293177,Enforcement Violations,Dorchester,1905.0,Residential 3-family,2024-02-21 00:00:00+00:00,42.3065595624081,-71.08608062540468
126643,71361,503183000,-2.5777519,6.822195,-7.64839780142332,-0.142833813259687,Enforcement Violations,Boston,1899.0,Mixed Use (Res. and Comm.),2022-07-27 00:00:00+00:00,42.34937955486573,-71.08401452471898
14819,81346,1700396000,-0.5078897,6.0006847,2.7524275539435354,2.3841608609070253,Sanitation Requests,Dorchester,1924.0,Residential 1-family,2025-06-03 12:37:00+00:00,42.29451954909852,-71.0756906286273
147766,25599,1000127000,-0.32497653,19.057236,-3.822676648379405,-2.584709695521943,Housing Violations,Mission Hill,1900.0,Mixed Use (Res. and Comm.),2021-10-22 00:00:00+00:00,42.33391958179516,-71.10354060291434
153469,97668,102999000,7.9145517,3.1902375,1.3940224012168532,0.0210412573728831,Enforcement Violations,East Boston,1880.0,Residential 2-family,2021-09-03 00:00:00+00:00,42.37880948626589,-71.0330003442922
46816,4338,2100161000,-7.895489,9.790946,-4.653437575317599,-0.8874327068307252,Enforcement Violations,Boston,1920.0,Residential 4 or more family,2024-08-19 00:00:00+00:00,42.346589580441474,-71.10329057377493
80235,79785,700631000,1.3922572,9.031736,-2.77729729119922,4.426111414124047,Enforcement Violations,South Boston,1890.0,Residential 2-family,2023-09-27 00:00:00+00:00,42.33014951777277,-71.05487050227516
167456,18176,1404716000,0.6454505,3.634531,2.1652869472775405,-1.931027163946193,Building Violations,Mattapan,1905.0,Residential 3-family,2021-04-14 00:00:00+00:00,42.28471957418182,-71.09343069005463
168575,67066,203482000,8.53061,-0.07549677,-2.5745967175254734,5.214955291159268,Enforcement Violations,Charlestown,1860.0,Residential 1-family,2021-03-31 00:00:00+00:00,42.37398951927162,-71.059230414196
31931,82232,701761000,0.73523396,9.051367,-1.825115500415436,4.113375315222366,Enforcement Violations,South Boston,1900.0,Residential 2-family,2024-12-23 00:00:00+00:00,42.333439503112615,-71.04398047026103
45593,31127,200564000,-3.93033,8.389596,-1.1910544992369785,0.5620125226368229,Enforcement Violations,Charlestown,1875.0,Residential 3-family,2024-08-27 00:00:00+00:00,42.3782795302054,-71.06694042214593
875,71296,2101427000,-6.6638203,10.442049,-3.7485893032233424,-0.3099144004929842,Housing Complaints,Allston,1899.0,Residential 4 or more family,2025-09-13 08:11:00+00:00,42.34745962478942,-71.13757064823328
56508,11496,100048000,-5.713731,-4.9822464,0.8654417271932611,-2.763742697651296,Enforcement Violations,East Boston,1900.0,Residential 3-family,2024-05-28 00:00:00+00:00,42.37908948543455,-71.03215034226031
21771,16494,2007443000,7.310037,-14.0562935,0.4141490419784751,4.425512656234222,Enforcement Violations,West Roxbury,1920.0,Residential 1-family,2025-03-29 00:00:00+00:00,42.2945996739284,-71.16608083145724
16701,48651,2201817000,5.8202834,-5.1045985,1.9445152921271516,-1.340351313450708,Sanitation Requests,Allston,1910.0,Residential 3-family,2025-05-17 12:28:00+00:00,42.35426962210708,-71.13625063145271
178590,33467,1800958000,9.975296,1.4614499,4.012379367933825,-4.045051447462583,Enforcement Violations,Mattapan,1905.0,Residential 3-family,2020-11-06 00:00:00+00:00,42.27621957531585,-71.09274070743977
13059,48180,1400067000,0.15710701,-2.4701035,3.0882865259054206,-3.622572841675788,Enforcement Violations,Dorchester,1900.0,Residential 3-family,2025-06-16 00:00:00+00:00,42.30698954823532,-71.07550059977123
58300,80596,1700565000,-5.9042225,-4.44378,1.6555103716178792,-2.1777082988588647,Enforcement Violations,Dorchester,1920.0,Residential 3-family,2024-05-13 00:00:00+00:00,42.29242954813879,-71.07499063146466
12046,81046,1700106000,2.8091168,9.578999,3.786537174019174,1.111855112926334,Enforcement Violations,Dorchester,1900.0,Residential 2-family,2025-06-23 00:00:00+00:00,42.29695054479719,-71.07262761645462
146350,24009,1001163000,11.703171,14.109674,2.753980431081996,-0.7316100492814399,Enforcement Violations,Mission Hill,1910.0,Residential 2-family,2021-11-08 00:00:00+00:00,42.32981958112824,-71.10232060887556
102887,9403,1601052000,-5.174097,-2.3931208,4.081290404792231,-0.6575138686807254,Enforcement Violations,Dorchester,1920.0,Residential 2-family,2023-03-09 00:00:00+00:00,42.29295953001071,-71.06171060093762
97751,85945,1602368000,4.9487596,6.6952133,0.3211065340017486,4.134765069442895,Enforcement Violations,Dorchester,1910.0,Residential 2-family,2023-05-03 00:00:00+00:00,42.29194951392455,-71.04973057535412
38113,1210,401381000,9.805883,-4.3368044,-3.7333540878424554,-2.6057452916988177,Enforcement Violations,Boston,1910.0,Residential 7 or more units,2024-10-21 00:00:00+00:00,42.34643956106398,-71.08867054194107
24901,98114,1401945000,-1.9614475,0.730683,-0.014693264624173,-5.328620996807879,Enforcement Violations,Dorchester,1930.0,Mixed Use (Res. and Comm.),2025-02-26 00:00:00+00:00,42.29688956137546,-71.08499064364747
50997,83087,2101430000,8.992225,9.841238,-1.033844530504787,-0.3122662981793381,Enforcement Violations,Allston,1920.0,Residential 3-family,2024-07-16 00:00:00+00:00,42.34760962577367,-71.137890650159
97538,62259,703162000,1.0284132,-14.649698,0.5102842752839222,-1.6722445871263347,Enforcement Violations,Dorchester,1900.0,Residential 3-family,2023-05-06 00:00:00+00:00,42.32366952548678,-71.05987052724937
49785,15288,1802440000,-5.1014013,-9.728633,0.0760257782421619,-3.646287976226609,Sanitation Requests,Mattapan,1960.0,Residential 7 or more units,2024-07-25 09:00:00+00:00,42.27391959520472,-71.10711074591374
3683,18164,1405193000,1.7644378,6.713079,-0.4228699690261311,-2.2378425104053776,Enforcement Violations,Mattapan,1920.0,Residential 4 or more family,2025-08-27 00:00:00+00:00,42.27834957743192,-71.09474070735237
58667,93576,503109000,9.710154,-5.895587,-6.654053685554063,0.1943313998961278,Enforcement Violations,Boston,1899.0,Residential 7 or more units,2024-05-08 00:00:00+00:00,42.34863655653017,-71.08526452917052
127983,20575,1202229000,-4.8482084,3.3786974,6.040760562694901,-1.5678863906454952,Enforcement Violations,Dorchester,1900.0,Residential 2-family,2022-07-08 00:00:00+00:00,42.31201956535807,-71.08909061976384
144777,59902,901072000,-2.1326602,-4.547745,-3.9578355960111176,-1.1500905953800686,Enforcement Violations,Roxbury,1905.0,Residential 7 or more units,2021-11-28 00:00:00+00:00,42.338139550769206,-71.08050054210025
158734,62287,1400926000,1.4213942,-1.3906069,5.112086251651513,-0.5262104453181446,Housing Complaints,Dorchester,1915.0,Residential 3-family,2021-07-30 10:13:00+00:00,42.302699556931024,-71.08167062416587
94628,88154,1701030000,-7.185115,2.2117093,1.0311120802895672,-0.9708434986211656,Enforcement Violations,Dorchester,1905.0,Residential 3-family,2023-06-05 00:00:00+00:00,42.295119542711376,-71.07106061723125
127295,22743,1303316000,4.183389,-7.038591,0.48401121173316,-1.824392811558688,Enforcement Violations,Dorchester,1905.0,Residential 3-family,2022-07-19 00:00:00+00:00,42.321129517782175,-71.05451052180484
4167,59008,1701764000,-9.232347,8.624172,3.395175216110964,-1.1448004283616686,Enforcement Violations,Dorchester,1890.0,Residential 3-family,2025-08-25 00:00:00+00:00,42.28460954725675,-71.07358064541268
53782,31152,305291000,-12.787477,-5.879246,-2.482411181824153,-2.54272546725159,Enforcement Violations,Boston,1910.0,Mixed Use (Res. and Comm.),2024-06-18 00:00:00+00:00,42.35114952320751,-71.06025046726285
157683,74273,1807006000,-5.682435,-12.527394,-0.1710671428594351,-2.693160379045713,Enforcement Violations,Hyde Park,1965.0,Residential 7 or more units,2021-08-10 00:00:00+00:00,42.26161960419442,-71.11198078443269
99539,82472,1202213000,0.88930064,-12.3558445,6.709726586403735,0.1280627525976132,Housing Complaints,Dorchester,1900.0,Residential 1-family,2023-04-13 20:18:23.657000+00:00,42.31190956403759,-71.08786061648951
117092,83339,1100966000,13.294143,10.014279,2.0746233630892936,-4.7411953304804015,Enforcement Violations,Roxbury,1900.0,Residential 4 or more family,2022-10-12 00:00:00+00:00,42.31775957495681,-71.09662062376199
129866,80690,1808889001,-4.684154,-6.5875015,3.655090459173392,2.645806214664251,Enforcement Violations,Hyde Park,1920.0,Residential 1-family,2022-06-13 00:00:00+00:00,42.26003262095096,-71.12334981306864
7608,29990,1801737000,-4.422568,-10.957399,4.582461494613034,1.3400374964886708,Enforcement Violations,Mattapan,1905.0,Residential 2-family,2025-07-29 00:00:00+00:00,42.26749958427369,-71.09833073973994
77459,67737,103434000,0.9842009,-0.52036625,-1.1931547848999284,-3.9859686047881056,Enforcement Violations,East Boston,1960.0,Mixed Use (Res. and Comm.),2023-10-24 00:00:00+00:00,42.3807344944469,-71.03887435301735
30938,12754,104069000,-9.589635,5.001859,0.2875994260101358,-0.3258689345461681,Sanitation Requests,East Boston,1905.0,Residential 3-family,2025-01-03 19:29:14.323000+00:00,42.368729488113615,-71.0339603688009
131186,56723,1301411001,-0.37469688,13.736305,-2.2348236812152407,-1.702118142124357,Enforcement Violations,Dorchester,1979.0,Residential 4 or more family,2022-05-25 00:00:00+00:00,42.315579529356896,-71.06276055202677
68276,16596,1809179000,-6.5558996,11.463325,3.485716334395678,2.6368892493258285,Sanitation Requests,Hyde Park,1889.0,Residential 1-family,2024-02-02 06:32:00+00:00,42.252729619061824,-71.12164082515517
121369,21466,2100435004,-0.4016078,2.4302988,1.7693279599884646,0.2651731604457459,Enforcement Violations,Allston,1920.0,Residential 1-family,2022-09-07 00:00:00+00:00,42.3551196082917,-71.12568060551814
71636,20773,1405165000,-5.2990212,3.4881935,2.985085507194704,1.589574726471701,Enforcement Violations,Mattapan,1920.0,Residential 2-family,2023-12-27 00:00:00+00:00,42.28102958007461,-71.09690070662896
69148,59006,1301808000,3.7290454,8.779317,0.169545847063116,-1.7213968883499895,Enforcement Violations,Dorchester,1905.0,Residential 3-family,2024-01-23 00:00:00+00:00,42.31506952650553,-71.06018054776828
20068,6937,1401341000,-11.487914,6.120701,2.9230887133409973,-2.299802047307643,Enforcement Violations,Dorchester,1905.0,Residential 3-family,2025-04-14 00:00:00+00:00,42.3033195460174,-71.07379060451818
16111,50796,203255000,7.728109,-0.38551345,-2.31437505540008,6.016029943259668,Housing Complaints,Charlestown,1812.0,Residential 1-family,2025-05-22 10:25:00+00:00,42.375579523011886,-71.06195041642954
124335,75673,1501625000,-12.57595,3.105929,3.8623468703683854,-3.727033935157696,Enforcement Violations,Dorchester,1910.0,Residential 3-family,2022-08-22 00:00:00+00:00,42.30583952986745,-71.06241057390649
49908,86745,503929000,-3.9409683,9.648309,-5.442435947149657,-0.66458250395756,Enforcement Violations,Boston,1899.0,Mixed Use (Res. and Comm.),2024-07-25 00:00:00+00:00,42.348539567459575,-71.09385054807088
160387,91939,1402470000,-0.1359514,-3.6501586,3.770644601877284,-3.1014936591860445,Enforcement Violations,Dorchester,1905.0,Residential 3-family,2021-07-13 00:00:00+00:00,42.30239955906579,-71.08347062798592
101023,39531,2001695000,-10.730936,10.536283,0.523761067664024,7.331841118626293,Civic Maintenance Requests,West Roxbury,1930.0,Residential 1-family,2023-03-28 08:12:00+00:00,42.284579652113806,-71.1493508168531
118267,26852,1502767000,-8.38831,-3.319211,3.568304263623752,-2.671046231850255,Enforcement Violations,Dorchester,1905.0,Residential 3-family,2022-10-03 00:00:00+00:00,42.311169534549485,-71.06673057030449
31615,84963,503905000,-2.4062214,-2.8088758,-5.158341150661878,-0.7147651905873771,Enforcement Violations,Boston,1899.0,Residential 7 or more units,2024-12-26 00:00:00+00:00,42.34935956764934,-71.09421054719581
58357,98114,1401945000,-2.137893,0.7131057,-0.0959495070755233,-5.269163877140287,Enforcement Violations,Dorchester,1930.0,Mixed Use (Res. and Comm.),2024-05-11 00:00:00+00:00,42.29688956137546,-71.08499064364747
100433,60196,1702690000,-11.281022,-2.8823268,-0.7254646481370022,-4.395032401395121,Enforcement Violations,Dorchester,1965.0,Residential 7 or more units,2023-04-04 00:00:00+00:00,42.28226955137998,-71.076560658307
105402,44385,503207200,-9.314581,17.61169,-10.174950000036109,-2.481635829320977,Enforcement Violations,Boston,1899.0,Mixed Use (Res. and Comm.),2023-02-10 00:00:00+00:00,42.3493795507894,-71.08110051807778
114802,22547,100442000,-4.7333407,-2.0413196,1.0362839404142317,-0.1961433358733079,Enforcement Violations,East Boston,1890.0,Residential 1-family,2022-11-01 00:00:00+00:00,42.38092266662541,-71.0251020537795
36300,97286,1402598000,-6.109848,-3.2521744,5.152830017064742,1.3066809674219253,Sanitation Requests,Dorchester,1915.0,Residential 2-family,2024-11-05 12:58:00+00:00,42.298829554909936,-71.07999062901777
128891,64785,1702656010,0.5971429,6.4324336,2.380379426798133,-0.4616888782697965,Enforcement Violations,Dorchester,2004.0,Residential 2-family,2022-06-24 00:00:00+00:00,42.281279553373885,-71.07774066292248
102206,75455,2100760000,-15.045361,5.1737485,-4.496336116657491,-4.516856198290756,Enforcement Violations,Allston,1920.0,Mixed Use (Res. and Comm.),2023-03-16 00:00:00+00:00,42.35222661073048,-71.1275216149682
159985,75160,1811464000,4.897189,-4.3440266,0.5110614226344794,4.174011576108808,Enforcement Violations,Hyde Park,1955.0,Residential 1-family,2021-07-17 00:00:00+00:00,42.25695962710336,-71.1276108294395
72891,67278,1801300000,1.310817,4.885318,4.87130663488529,2.573126499658323,Building Violations,Mattapan,1910.0,Residential 1-family,2023-12-12 00:00:00+00:00,42.26224958704436,-71.10033075650112
42469,40012,2003798000,3.2908688,3.7459865,0.791906293884539,7.353435150378037,Civic Maintenance Requests,Roslindale,1943.0,Residential 1-family,2024-09-09 08:34:59.230000+00:00,42.29414964156879,-71.14217077981095
31666,86839,2205062000,-2.8086145,15.79559,-0.1919804951293951,3.1924962196797537,Enforcement Violations,Brighton,1920.0,Residential 1-family,2024-12-24 00:00:00+00:00,42.34122965413721,-71.15845070984217
117530,77797,1807497000,7.949121,-1.743877,3.7738075085960983,0.2670268219918507,Housing Complaints,Hyde Park,1900.0,Residential 3-family,2022-10-07 12:40:00+00:00,42.26295960046827,-71.10915077493773
138793,60255,200914000,-3.5739565,8.819798,-2.3024831829748678,0.0819893931550268,Enforcement Violations,Charlestown,1865.0,Residential 3-family,2022-02-20 00:00:00+00:00,42.37848952863632,-71.0661704193858
141051,56389,1901259000,4.726161,-2.286486,-0.63706173589993,1.521285455106683,Housing Complaints,Jamaica Plain,1925.0,Residential 3-family,2022-01-20 05:37:20.047000+00:00,42.30841959934132,-71.11394068374113
51749,78901,1400923000,2.616431,-1.9988776,4.894278024365045,-1.1822688171579137,Enforcement Violations,Dorchester,1915.0,Residential 3-family,2024-07-09 00:00:00+00:00,42.30297955689381,-71.0820706238051
152623,95411,1500411000,11.933183,-2.6095042,3.558655950063978,-4.28525459540455,Enforcement Violations,Dorchester,1905.0,Residential 3-family,2021-09-08 00:00:00+00:00,42.3074395253872,-71.05904056231735
111196,7227,703799000,12.012878,0.726565,-1.332297034320382,-2.8339767245735583,Enforcement Violations,Dorchester,1905.0,Residential 4 or more family,2022-12-07 00:00:00+00:00,42.31898953136205,-71.06409054754158
102212,40516,1501707000,-3.1017976,3.2278385,4.333515357573618,0.1922284938519139,Sanitation Requests,Dorchester,1890.0,Residential 1-family,2023-03-15 22:34:00+00:00,42.307799530989016,-71.06366057198258
138096,33894,1812085000,1.3964081,4.74619,2.647767446268362,4.671086986639659,Building Violations,Hyde Park,1910.0,Residential 1-family,2022-02-28 00:00:00+00:00,42.2504396345917,-71.13194085463195
14304,56347,503160000,-8.750664,12.462079,-7.528099364045704,-0.4392547556571788,Enforcement Violations,Boston,1905.0,Mixed Use (Res. and Comm.),2025-06-08 00:00:00+00:00,42.34937955217647,-71.08247052171576
143462,26161,1301883000,1.4305975,-5.809101,0.2886336765287089,-1.6640969192906,Enforcement Violations,Dorchester,1900.0,Residential 3-family,2021-12-14 00:00:00+00:00,42.31765952649504,-71.06058054352278
32025,2249,1807082000,1.4607391,1.3174525,5.041239690149234,5.329166124616891,Sanitation Requests,Hyde Park,1950.0,Residential 1-family,2024-12-22 14:51:00+00:00,42.26311960089828,-71.10978077625407
85845,27105,1501897000,4.096843,5.6775727,1.885838484662404,-2.883235113674614,Enforcement Violations,Dorchester,1900.0,Residential 3-family,2023-08-21 00:00:00+00:00,42.30920953810329,-71.06841057857378
41288,27238,1601218000,5.590753,7.5206146,1.844180364277116,3.11950285678984,Housing Complaints,Dorchester,1910.0,Residential 2-family,2024-09-18 14:23:00+00:00,42.29483953049718,-71.0628105986296
90689,56423,105690000,3.1490517,5.3208513,0.200229480300725,-0.7984160153193255,Housing Complaints,East Boston,1910.0,Residential 3-family,2023-07-10 09:26:00+00:00,42.370529493874784,-71.0383403747528
74138,17842,201073000,7.5115986,0.31556588,-3.0947064272293505,3.985242340523965,Enforcement Violations,Charlestown,1860.0,Residential 1-family,2023-11-29 00:00:00+00:00,42.38065953253875,-71.06892042096774
122833,41139,600907000,-9.751836,-0.87908876,-1.9473129558298088,4.397501081749501,Enforcement Violations,South Boston,1890.0,Residential 1-family,2022-08-31 00:00:00+00:00,42.33364951267789,-71.0516904863821
158534,1687,401567000,-7.827117,-5.5994306,-4.266293810692413,-2.6492278619415384,Housing Complaints,Boston,2019.0,Residential 7 or more units,2021-08-02 13:17:00+00:00,42.34289811765508,-71.08890473944606
25725,19927,1900717000,4.3041477,1.9567438,-1.6192698964298644,1.5802377264617995,Enforcement Violations,Jamaica Plain,1910.0,Residential 3-family,2025-02-20 00:00:00+00:00,42.31802959321385,-71.10974065257909
96961,65879,1401416000,6.764906,-6.054072,2.3454657943084354,-2.723022523386597,Enforcement Violations,Dorchester,1905.0,Residential 3-family,2023-05-14 00:00:00+00:00,42.30009954397899,-71.07244060938154
176243,49692,1403417000,4.176139,3.544975,-1.7255690340340455,-2.0345957244582946,Enforcement Violations,Dorchester,1910.0,Residential 7 or more units,2020-12-13 00:00:00+00:00,42.28397956918317,-71.08929068228271
141231,7527,1403900000,13.294267,-1.3946698,4.611230250507677,-0.9419599032273228,Enforcement Violations,Mattapan,1920.0,Residential 2-family,2022-01-18 00:00:00+00:00,42.280919566032765,-71.08699068486315
60172,31513,903146010,-3.397334,-10.594815,-5.021024343708814,-3.7989974005094105,Sanitation Requests,Roxbury,1900.0,Mixed Use (Res. and Comm.),2024-04-23 22:29:00+00:00,42.32914211837806,-71.08358746817949
116411,32598,503102000,-2.4211192,6.9977546,-7.697605526164398,-0.2776621800347484,Enforcement Violations,Boston,1920.0,Mixed Use (Res. and Comm.),2022-10-18 00:00:00+00:00,42.34842955533922,-71.08442052796747
42168,1556,105749000,13.382035,-7.2129407,-0.7762612183663149,-2.2452242399676976,Enforcement Violations,East Boston,1910.0,Residential 3-family,2024-09-11 00:00:00+00:00,42.37290949144524,-71.03682036670804
15346,847,401397000,-8.809696,-6.741789,-4.406002990099784,-4.130062218485513,Enforcement Violations,Boston,1920.0,Residential 7 or more units,2025-05-31 00:00:00+00:00,42.34590956175534,-71.0891305430479
141682,30638,1400525000,-0.12806873,-3.8689146,3.0300818691483973,-3.3016385295538853,Enforcement Violations,Dorchester,1900.0,Residential 3-family,2022-01-10 00:00:00+00:00,42.31136955216019,-71.07906059750452
81178,88048,2100971000,8.622698,4.1178136,0.7582815493719796,2.5401330150290296,Enforcement Violations,Allston,1910.0,Residential 2-family,2023-09-19 00:00:00+00:00,42.35061962232432,-71.13601063805511
113999,33846,1800531005,-0.9362737,11.226249,4.941192406131377,2.1226196380680227,Enforcement Violations,Mattapan,1950.0,Residential 1-family,2022-11-08 00:00:00+00:00,42.27320957139848,-71.09039070909812
174833,91382,2205091000,5.1057453,14.167489,-0.2363476305797063,2.536802902871969,Enforcement Violations,Brighton,1920.0,Residential 2-family,2021-01-06 00:00:00+00:00,42.34061965443117,-71.15920071327422
19591,28647,305299000,3.3884363,-1.48652,-3.4304431549332395,-2.1065310203026275,Sanitation Requests,Boston,1899.0,Mixed Use (Res. and Comm.),2025-04-16 11:35:11.883000+00:00,42.35073952306127,-71.06023046814568
84229,44275,1103111000,4.5825286,1.6748751,0.0427469847970275,-1.2283352496948552,Enforcement Violations,Jamaica Plain,1880.0,Residential 3-family,2023-08-30 00:00:00+00:00,42.30618959840409,-71.11263068562386
125231,12553,101871000,-2.089528,9.641844,-1.1596060273976572,-2.541447206668857,Enforcement Violations,East Boston,1910.0,Residential 4 or more family,2022-08-11 00:00:00+00:00,42.3892394518854,-71.00556025947724
104958,11648,106268000,-6.846921,9.321369,0.4973051085217112,-2.232989367773828,Enforcement Violations,East Boston,1900.0,Residential 3-family,2023-02-15 00:00:00+00:00,42.3741394879234,-71.03419035725912
129195,6306,1703475000,11.479679,-3.153321,3.2646721001028216,2.5985693383976427,Enforcement Violations,Mattapan,1920.0,Residential 1-family,2022-06-21 00:00:00+00:00,42.27760954960692,-71.07474066404484
2996,39124,402526000,-7.809333,-3.966539,-4.88030348060038,-0.8552386684648774,Enforcement Violations,Roxbury,1899.0,Mixed Use (Res. and Comm.),2025-08-31 00:00:00+00:00,42.341699551396665,-71.0807805341122
109218,41289,1902981000,-5.328237,12.922437,2.9985889751171864,2.681674337838026,Enforcement Violations,Roslindale,1925.0,Residential 2-family,2023-01-03 00:00:00+00:00,42.28979961818595,-71.12490075070183
152234,60859,901082000,-6.9035482,-9.693108,-3.812483505630092,-1.0318974617368055,Enforcement Violations,Roxbury,1910.0,Residential 4 or more family,2021-09-11 00:00:00+00:00,42.33770955026651,-71.07998054114005
68728,34974,106494000,6.659683,4.5917153,0.8093332508821706,0.3642455663289708,Housing Complaints,East Boston,1900.0,Residential 2-family,2024-01-29 08:43:00+00:00,42.37596948899328,-71.03492035527077
18314,87764,1903286000,4.629846,2.987358,1.6024538978982854,-0.4657844966982929,Enforcement Violations,Roslindale,1935.0,Residential 3-family,2025-05-01 00:00:00+00:00,42.28922961482571,-71.12252074600418
173429,43585,900915000,3.1034653,13.110725,-3.4240213259569274,-0.6316088698912805,Housing Complaints,Roxbury,1900.0,Residential 4 or more family,2021-01-26 18:54:00+00:00,42.33831955018427,-71.08001054042049
139457,53841,1203136000,5.8573313,7.9602385,2.749523364889162,0.7980579283625713,Housing Complaints,Dorchester,1900.0,Residential 2-family,2022-02-09 14:26:00+00:00,42.31284956751963,-71.0907606215964
75534,88913,1601747000,-5.435053,-2.1446083,1.4629024426456203,1.3905380670769378,Enforcement Violations,Dorchester,1920.0,Residential 2-family,2023-11-13 00:00:00+00:00,42.28975952915046,-71.06090060550626
33836,96314,1001292040,14.255917,9.405699,-0.3654158939194599,-0.2992991398118895,Enforcement Violations,Mission Hill,2003.0,Residential 2-family,2024-12-03 00:00:00+00:00,42.32662847751424,-71.10016659871843
160930,16625,106191000,2.1100216,-3.682458,-2.1226687822876564,-2.19236874140078,Enforcement Violations,East Boston,1910.0,Residential 4 or more family,2021-07-07 00:00:00+00:00,42.37526648844047,-71.0348523560201
131966,89262,1502754000,11.973424,6.3730483,3.0669923645561954,-3.193140883157773,Enforcement Violations,Dorchester,1905.0,Residential 3-family,2022-05-17 00:00:00+00:00,42.31031953676931,-71.06760057448689
34430,91342,1600980000,2.801021,-0.5813053,-0.2068459372986336,-4.009419526008076,Enforcement Violations,Dorchester,1930.0,Mixed Use (Res. and Comm.),2024-11-25 00:00:00+00:00,42.29467952984067,-71.06149059632473
162439,30454,1808837000,-7.811215,9.199733,4.545447906072208,1.5337162004719058,Housing Complaints,Hyde Park,1935.0,Residential 3-family,2021-06-16 21:24:00+00:00,42.25827961544962,-71.11929080805307
103484,55277,400133000,-0.35968998,-5.7489896,-4.093157115234823,1.834180521408378,Enforcement Violations,Boston,1890.0,Residential 3-family,2023-03-02 00:00:00+00:00,42.34480954024855,-71.07325051023832
140983,63686,700091000,16.236055,10.34374,-6.6325508377182585,0.6688261868511733,Enforcement Violations,South Boston,1986.0,Mixed Use (Res. and Comm.),2022-01-22 00:00:00+00:00,42.33028714237725,-71.05656641606606
87061,93667,1704889000,2.49773,9.033702,3.434950783918516,0.8263124528478816,Enforcement Violations,Dorchester,1905.0,Residential 2-family,2023-08-09 00:00:00+00:00,42.288079537415335,-71.06707062298797
58351,67317,1801734000,0.06294301,9.557082,4.800848886009713,2.153935300161064,Sanitation Requests,Mattapan,1910.0,Residential 2-family,2024-05-11 09:03:33.540000+00:00,42.26715958421711,-71.09870074156359
139410,34328,2101919000,-10.539009,3.8936422,1.1498222760664036,-0.7983525491186447,Enforcement Violations,Brighton,1920.0,Residential 3-family,2022-02-10 00:00:00+00:00,42.3439296341365,-71.14449067300541
144008,60717,1702905000,-2.5959518,13.09613,3.0206469074156264,-1.176934623187953,Housing Complaints,Dorchester,1910.0,Residential 3-family,2021-12-07 09:55:00+00:00,42.28207954864296,-71.07437065299669
173738,8312,1405167000,-5.2893014,3.4961352,3.278292092674356,2.3209790037586555,Sanitation Requests,Mattapan,1920.0,Residential 2-family,2021-01-21 11:02:00+00:00,42.28074958021725,-71.0966707066996
